"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"S3,S1,S4,S7,S2,S5,S8,S9,S6";"MX_Plate_1.00u";9;"Keyswitch";;;
2;"U1";"Arduino_Pro_Micro";1;"Arduino_Pro_Micro";;;
3;"D6,D8,D4,D2,D7,D3,D1,D9,D5";"Diode_DO-35";9;"Diode";;;
