Designator,Footprint,Quantity,Value,LCSC Part #
C1,CAP-SMD_BD8.0-L8.3-W8.3-FD,1,100 uF,C116241
C2,CAP-TH_BD8.0-P3.50-D0.6-FD,1,1000 uF,C311638
D1,D_DO-201AD_P15.24mm_Horizontal,1,1N5822,C2476
"J1, J2",CONN-TH_2P-P5.08_JL127-50802G01,2,JL127-50802G01,C409161
L1,IND-SMD_L13.4-W12.6,1,MWSA1206S-101MT,C408533
U1,TO-263-5_TabPin3,1,LM2576S-5.0,C2920854
