Designator,Footprint,Quantity,Value,LCSC Part #
"C1, C2, C3, C4, C5, C6, C7, C8",C0603,8,10uF,C19702
"D1, D2",SOD-323_L1.8-W1.3-LS2.5-RD,2,D_Schottky,C48192
U1,SOP-16_L10.0-W3.9-P1.27-LS6.0-BL,1,SL2.1A,C192893
U2,USB-C-SMD_MC-107DM,1,MC-107DM,C2874569
U3,USB-C-SMD_TYPEC-952-ACP24,1,TYPEC-952-ACP24,C2840398
U4,USB-A-SMD_USB-07,1,USB-07,C183610
"U5, U6, U7",USB-A-TH_C46407,3,USB-AF-90-14.4X13.6-H7.0-DIP,C46407
