Designator,Mid X,Mid Y,Rotation,Layer
C1,175.73625,-82.8675,315.0,top
C2,173.116875,-83.581875,270.0,top
J1,147.6375,-78.58125,90.0,top
U1,176.2125,-78.58125,135.0,top
