Designator,Footprint,Quantity,Value,LCSC Part #
C1,0603,1,0.1uF,C14663
C2,0805,1,2.2nF,C28260
J1,JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal,1,Conn_01x04,C160404
U1,QFN-24-1EP_4x4mm_P0.5mm_EP2.6x2.6mm,1,CY8CMBR3116,
