Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,220nF,C_0603_1608Metric,143.25,-115.0,-90.0,top
D1,LED,LED_0805_2012Metric,136.5,-114.9375,90.0,top
R1,47Ω,R_0603_1608Metric,141.5,-115.0,-90.0,top
U1,13.56MHz,XQFN-8_L1.6-W1.6-P0.50-BL_NT3H2111W0FHKH,146.15,-114.75,90.0,top
