Designator,Mid X,Mid Y,Rotation,Layer
D1,79.1,-47.71,0.0,top
D2,79.1,-52.0,0.0,top
D3,103.9,-47.71,0.0,top
D4,103.9,-52.0,0.0,top
J1,86.99,-77.66,0.0,top
J2,78.84,-62.86,0.0,top
J3,83.49,-62.86,0.0,top
J4,88.14,-62.86,0.0,top
R1,87.95,-68.9125,270.0,top
R2,85.0,-68.9125,270.0,top
U1,91.29,-51.59,0.0,top
U2,97.075,-62.125,0.0,top
